"","CAP1","CAP2","CAP3","CAP4","CAP5","CAP6"
"CUE",-0.0971749262321676,-0.0382213264483842,-0.491982821369807,-0.163003669486208,0.848688987184586,0.0143483155434667
"X13co2",0.57030898372244,-0.130190222162125,0.674759058558575,-0.192256874531481,-0.17771745753617,-0.365994783452259
"X13mbc",0.0767884903065399,-0.097251246005168,-0.370411172351089,-0.223852835387057,0.864803859158992,-0.222363395317812
"maom.cn",0.79239875741035,0.478045615858886,0.0738431445918845,0.334680447928519,0.141596702961024,0.0778662949827942
"bulk.soil.C.g.kg",-0.967000351457907,0.0403032674733338,-0.0194926134399942,0.163940285097894,0.0932084598564958,-0.165353472493735
"co2",-0.546467506044718,0.686640978032622,-0.124694498825628,-0.441693569913178,-0.133850988828404,-0.0365980487636382
