"","Var1","Freq","percentage"
"1","c__Agaricomycetes",208,7.91
"2","c__Blastocladiomycetes",6,0.23
"3","c__Dothideomycetes",1143,43.44
"4","c__Eurotiomycetes",35,1.33
"5","c__Exobasidiomycetes",1,0.04
"6","c__Leotiomycetes",41,1.56
"7","c__Mucoromycetes",11,0.42
"8","c__Pezizomycetes",20,0.76
"9","c__Pucciniomycetes",8,0.3
"10","c__Sordariomycetes",1127,42.84
"11","c__Taphrinomycetes",2,0.08
"12","c__Tremellomycetes",4,0.15
"13","c__Ustilaginomycetes",25,0.95
